Date,Review
31 de janeiro de 2019,Comida boa e bom serviço. Sistema interessante de pedidos por um aplicativo em um ipad que fica na mesa. Recomendo!
31 de janeiro de 2019,"Ótimo lugar
Garçom chará
Lugar simpático
Boa musica
Ar condicionado 
Cerveja gelada
Comida quente 
Voltaremos"
29 de janeiro de 2019,"Pedi o combo que vem um pouco de tudo e estava excelente. A soda de limão siciliano também estava muito boa e a sobremesa de churros então, nem se fala.

O local é grande e animado. Na noite qye fui havia um trio de mariqachis....Mais"
28 de janeiro de 2019,"Restaurante climatizado, com boa comida e preço acessível. Bebidas de ótima qualidade é um clima de muito alto astral."
28 de janeiro de 2019,"Lugar ótimo muito animado e divertido recomendo a todos, muito aconchegante, ótimo para todas as ocasiões"
28 de janeiro de 2019,"Local ótimo , com comida excelente,música boa na verdade o lugar é tudo de bom. Parada obrigatória em Porto Alegres"
28 de janeiro de 2019,"Excelente ambiente, atrações agradabilíssimas, comida saborosa com preço justo , bebidas variadas e atendimento ágil."
27 de janeiro de 2019,Ótimo restaurante. Sempre muito animado e comida muito boa. Atendimento sempre bom. Ótimo ambiente e caraterístico um perfeito stile mexicano
26 de janeiro de 2019,"Visitamos com nossos amigos, adoramos 😍 ambiente super agradável, comida mexicana deliciosa, lugar aconchegante, música boa ❤"
25 de janeiro de 2019,"Ambiente muito agradável e animado. Atendimento rapido, cerveja gelada, e muita gente animada. Voltarei."
25 de janeiro de 2019,"Muito bom 😊🎉, é uma experiência incrível, eu recomendo de verdade, podem confiar, é o melhor 😁😁😁"
25 de janeiro de 2019,"Guacamole jardim botanico, rio de janeiro, tudo perfeito! Fui com amigos e amei! Love love love it!!!!"
25 de janeiro de 2019,"Frequento muitos restaurantes por todo o Brasil, mas sem dúvida esse foi um dos melhores que já fui, o que mais chamou minha atenção foi o atendimento,impecável!!! garçons atenciosos explicando o funcionamento do cardápio digital e sempre demonstrando preocupação em proporcionar uma noite perfeita, e...Mais"
24 de janeiro de 2019,"Esse é um ambiente para todos 
Bons drinks 
Dj 
Garçons animados 
Um ambiente confortável 
É muito animado"
24 de janeiro de 2019,"Muito bom, sou do ceara e gostei muito de conhecer o guacamole barra,voltei mais vez quando vinher ao rio."
24 de janeiro de 2019,"Ambiente extremamente agradável, animado! Comida boa, muita variedade, principalmente para quem gosta de uma boa pimenta!"
24 de janeiro de 2019,Restaurante muito top! Com pratos excelentes ambiente temático é ótimo atendimento! Recomendo conhecer!
23 de janeiro de 2019,"Atendimento excepcional, pena que, por algum motivo, os garçons não estavam sendo solicitados pelo tablet, então tínhamos que chamá-los verbalmente. Fora isso, a comida, o ambiente, tudo estava maravilhoso e de acordo com as nossas expectativas! Voltaremos em breve!"
22 de janeiro de 2019,"Adoramos a música mexicana. Os músicos são alegres e divertidos. Passam de mesa em mesa cantando e encantado as pessoas. Esse é um restaurante que serve comida mexicana. Comemos pasteis e tortilhas tudo gostoso, mas tivemos cuidado com os molhos que acompanham os petiscos pois...Mais"
19 de janeiro de 2019,"Ótimo serviço, boa comida, demorou um pouco para entrarmos em razão da fila, porém a comida estava ótima."
19 de janeiro de 2019,"Excelente! Ambiente muito agradável, comida mexicana deliciosa! Fomos atendidos pelo o Jorge, ótimo atendimento!!!!!
Super recomendo. Vale muito a pena conhecer!!!!!!"
18 de janeiro de 2019,"Comida gostosa, seguida de garçons que cantam muito,muita variedade de  bebidas e espaço calmo e bonito."
17 de janeiro de 2019,"Excelente! Ambiente muito agradável, comida mexicana deliciosa! Além da animação do local que conta com músicos contagiando o ambiente o tempo inteiro! Vale a pena conhecer!"
17 de janeiro de 2019,Melhor lugar não há! Adoro trazer minhas visitas... muito divertido comida maravilhosa e preço justo.
17 de janeiro de 2019,"Adorei o restaurante! Música boa, comida maravilhosa, decoração excelente e atendimento rápido e eficiente. Amei muito!"
17 de janeiro de 2019,"Excelente opção confraternizar com amigos e família, ótimas opções de culinária típica e grande variedade de drinks, o garçom Chapolin está de parabéns pelo seu atendimento."
16 de janeiro de 2019,"Muito bom!
Simplesmente maravilhoso, comida muito boa e atendimento impecável.
Voltaremos com certeza!!!"
16 de janeiro de 2019,"Adorei a vibe do lugar!! Sem contar com a autêntica michelada, com pimenta! Praticamente único lugar no Rio que faz assim 😉"
14 de janeiro de 2019,"espaço super harmonioso, ambiente durante todo o período animado, as comidas são maravilhosas, os atendentes e todos os funcionário super atenciosos e profissionais. Um ponto a melhorar seria quando chamamos o garçom e ele não demorar tanto."
12 de janeiro de 2019,"O lugar é super bonitoooooo,todo tematico e animado! Tem um ótimo atendimento e a equipe é bem solicita."
12 de janeiro de 2019,Gostei muito do ambiente e do atendimento. Equipe bem treinada e super rápida. Decoração e música muito boas!!!
12 de janeiro de 2019,Ótimo lugar com excelente comida e super descontraído para comemorar com os amigos e até mesmo com a família!!
12 de janeiro de 2019,"Local animado, comida atende a expectativa. Bem servido e atendimento rápido. Tem música alta, restaurante para quem quer animação sem ser noitada de boate."
12 de janeiro de 2019,"Comida boa, meio cara, mas é Barra... Bem animado. Mas é MUITO barulhento!!  Os atendentes são educados, comida boa, banheiro limpo, mas a música...se vc quer um lugar pra comer e conversar, não É o local. Mas é bem animado. Dá pra vc dançar e...Mais"
12 de janeiro de 2019,"O local é muito bem decorado para você se sentir no clima de diversão do México.
Toda a a equipe é eficiente e atenciosa. Você não se aborrece com nada no atendimento! A comida é ótima com muitas opções mexicanas e o cardápio conta com...Mais"
11 de janeiro de 2019,"Jorge é top.
Os Mariachis são um diferencial espetacular, me senti diretamente transportado para uma taverna em pleno México.
A comida é fantástica e bem temperada, assim como as bebidas. Os garçons são espetacularmente simpáticos e dedicados, e o sentimento que definiu a refeição foi...Mais"
10 de janeiro de 2019,Melhor restaurante mexicano para ir com os amigos a qualquer dia da semana para de divertir e beber!
10 de janeiro de 2019,"excelente restaurante do jardim botânico, nunca fui tão bem atendida e ótima forma de ficar entretida num final de semana com os amigos ou com a familia."
10 de janeiro de 2019,"Ótimo lugar para sair com amigos no fim de semana, com ótima música e boas bebidas com um bom preço!"
9 de janeiro de 2019,"Um dos melhores lugares que ja estive em relação a comida mexicana,ja sou viciada nos drinks e aqui ja virou o predileto das minhas saidinhas lugar altamente alto astral e descontraído."
9 de janeiro de 2019,"Excelente restaurante , muito bom ,muita energia , adoramos vir com a nossa família , indicamos p todos"
9 de janeiro de 2019,Vim ao aniversário de um amigo que lugar sensacional todos muito atenciosos comida de primeira e bebidas nem se fala. Superrr
9 de janeiro de 2019,"muito bom!otima tequila, música , ambiente ... com muita atenção de todos os funcionários desde o começo"
9 de janeiro de 2019,"Restaurante é muito bom, garçons muitos simpáticos, comida muita boa, vale muito a pena, drinks muito gotosos"
9 de janeiro de 2019,Melhor aniversário. Todos receptivos ambiente decoração atendimento comida bebida e animação  como pode tudo em um só lugar? Voltarei com certeza
9 de janeiro de 2019,"Excelente estabelecimento,poderia extender o horário de funcionamento,bom atendimento,ambiente animado"
8 de janeiro de 2019,"Tinha vindo há alguns anos e a experiência agora foi bem diferente! Amei o nome sistema de pedidos, atendimento excelente e ambiente muito bom!"
7 de janeiro de 2019,"ótimo restaurante para comemorar aniversário, comida rápida e atendimento agilizado e super simpático."
7 de janeiro de 2019,"Gostei muito, ótimo para reunir os amigos! Drinks gostosos e comida deliciosa, voltarei com certeza."
7 de janeiro de 2019,"Restaurante muito amigável e com comida maravilhosa!! 
Ótimo para reunir os amigos e família em um ambiente agradável!!"
7 de janeiro de 2019,Sempre um prazer vir aqui. Clima bom. Som de primeira. Energia única. Atendimento excelente. Comida demais.
7 de janeiro de 2019,"Ótima Localização, lugar agradável, ótimas comidas. Muita música boa. Excelente o atendimento. Amei, quero voltar sempre!"
7 de janeiro de 2019,Excelente local para confraternizar com os amigos.... Guacamole Barra!! Recomendo demais! Boa comida e bebida gelada!
7 de janeiro de 2019,"Lugar muito agradável, comida Boa! Oa drinks são lindos e deliciosos, muito animado! Os músicos são ótimos!! O atendimento é muito bom! Gostei e super recomendo!"
7 de janeiro de 2019,"Ambiente muito bonito, agradável, parece que estamos no México, comida mexicana, cantores e muita animação"
7 de janeiro de 2019,"Comemorei meu aniversário lá e foi muito animado e muito bom. Os preços são um pouco caro, mas a decoração e o ambiente são top"
7 de janeiro de 2019,Noite encantadora com meus amigos no guacamole ! Otima escolha para comemorar meu niver. Parabens para td equipe.
6 de janeiro de 2019,"Atendimento excepcional!
Comida mexicana padrão internacional!
Bebidas tradicionais e o ambiente levam o  cliente ""ao México"" em pleno Rio de Janeiro!
Show de grupo musical envolvente, descontraído e com total animação!
Parabéns ao Guacamole!
Impossível vir ao Rio e não visitar esta casa!"
6 de janeiro de 2019,"Muito bacana !! Show incrível, comida maravilhosa,e o atendimento è perfeito.
Voltaremos com certeza!!!"
6 de janeiro de 2019,"Adorei! Super indico! As entradas sao otimas e o cardapio eh um tablet na mesa super interativo. 
Na barra nao existe melhor!"
6 de janeiro de 2019,"Ótimo atendimento, excelentes bebidas e comidas, ambiente climatizado! Músicas ótimas, um lugar onde você pode se sentir a vontade!"
6 de janeiro de 2019,"Lugar super agradável, funcionários atenciosos, pratos e bebidas com valores justos.
Muita diversão e descontração.
Os Mariates são ótimos e o DJ tb, que no final da noite junto com outros funcionários com fantasias animam com dança."
6 de janeiro de 2019,"Esse restaurante temático é top, culinária mexicana de excelência é o segundo aniversário comemorado no Guacá o primeiro na barra e agora no Jardim botânico não tem diferença a qualidade e a excelência é a mesma recomendo pra todos q apreciam a culinária mexicana. Mto...Mais"
5 de janeiro de 2019,Sou de São Paulo e já conhecia o guacamole de lá de visita ao Rio conheci esse da Barra muito bom restaurante gastronomia de primeira valeu a visita
5 de janeiro de 2019,"Melhor gastronomia do Rio, muito divertido ambiente super acolhedor bom pra curtir com amigos e familia"
5 de janeiro de 2019,Meu aniversário tudo de bom só tenho a agradecer essa noite maravilhosa obrigado guacamole tive a melhor experiência da vida aribaaaaaa
5 de janeiro de 2019,Melhor restaurante localizado na barra da Tijuca com o melhor atendimento oferecido no local. Muita diversão.
5 de janeiro de 2019,"Melhor atendimento, comida excelente e bebida gelada, equipe excelente, dançarinos maravilhos é muito bom tudo."
5 de janeiro de 2019,"Excelente lugar, comida típica mexicana, gostei muito. Preço totalmente em conta e excelentes funcionários totalmente a disposição !!! Melhor cover acústico do RJ"
5 de janeiro de 2019,"Ótimo ambiente, agradável e um atendimento excelente, muito divertido. Recomendo à todos que procuram um bom lugar para se divertir."
4 de janeiro de 2019,Restaurante super animado muito bom pra curtir com amigos recomendo e vou voltar muito mais super top
4 de janeiro de 2019,Comida  e música boa. atendimento melhor ainda! Sempre que posso vou. Melhor restaurante da barra da Tijuca! 😍😍
4 de janeiro de 2019,"Adorei o restaurante, achei super animado e muito criativo a decoracao e os atendentes! Recomendo para todos que querem ter uma otima noite!"
4 de janeiro de 2019,O redtaurante é muito bom! Gostei muito da animaçao dos atendentes! O restaurante é muito tematico e legal
4 de janeiro de 2019,"Achei ótimo, super animado e muito criativo! Voltaria com certeza! Fui com amigos e conseguimos ter uma noite muito agradável!!!"
4 de janeiro de 2019,"Lugar temático, com comidas de qualidade excelentes. Quando cheio, pode ser um pouco complicado conversar com a equipe, mas os tablets ajudam com essa questão. Recomendo a visita."
